id|language|text
O000511_19721|EU|19721-SERV. PELUQUERIA SEÑORAS Y CABALLEROS
O000511_19722|ES|19722-SALONES E INSTITUTOS DE BELLEZA
O000511_19722|EU|19722-SALONES E INSTITUTOS DE BELLEZA
O000511_19731|ES|19731-SERVICIOS FOTOGRAFICOS
O000511_19731|EU|19731-SERVICIOS FOTOGRAFICOS
O000511_19732|ES|19732-MAQUINAS AUTOMAT. FOTOGRAFIAS Y FOTOCOP.
O000511_19732|EU|19732-MAQUINAS AUTOMAT. FOTOGRAFIAS Y FOTOCOP.
O000511_197321|ES|19732-INST MAQ AUTOM SIN OPERADOR PARA FOTO Y COPIA
O000511_197321|EU|19732-INST MAQ AUTOM SIN OPERADOR PARA FOTO Y COPIA
O000511_197322|ES|19732-INST MAQ AUTOM SIN OPERADOR PARA FOTO Y COPIA
O000511_197322|EU|19732-INST MAQ AUTOM SIN OPERADOR PARA FOTO Y COPIA
O000511_19733|ES|19733-SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA
O000511_19733|EU|19733-SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA
O000511_1974|ES|1974 -AGENCIAS PRESTACION SERV. DOMESTICOS
O000511_1974|EU|1974 -AGENCIAS PRESTACION SERV. DOMESTICOS
O000511_1975|ES|1975 -SERVICIO DE ENMARCACION
O000511_1975|EU|1975 -SERVICIO DE ENMARCACION
O000511_19791|ES|19791-SERV. POMPAS FUNEBRES
O000511_19791|EU|19791-SERV. POMPAS FUNEBRES
O000511_19792|ES|19792-ADORNO DE TEMPLOS Y OTROS LOCALES
O000511_19792|EU|19792-ADORNO DE TEMPLOS Y OTROS LOCALES
O000511_19793|ES|19793-AGENCIAS MATRIMONIALES Y OTROS SERVICIOS
O000511_19793|EU|19793-AGENCIAS MATRIMONIALES Y OTROS SERVICIOS
O000511_19794|ES|19794-ADIESTRAMIENTO Y CUIDADOS DE ANIMALES
O000511_19794|EU|19794-ADIESTRAMIENTO Y CUIDADOS DE ANIMALES
O000511_19799|ES|19799-OTROS SERVICIOS PERSONALES NCOP
O000511_19799|EU|19799-OTROS SERVICIOS PERSONALES NCOP
O000511_19811|ES|19811-CURIOSIDADES EN PARQUES, GRUTAS, ...
O000511_19811|EU|19811-CURIOSIDADES EN PARQUES, GRUTAS, ...
O000511_19812|ES|19812-JARDINES DE RECREO
O000511_19812|EU|19812-JARDINES DE RECREO
O000511_19813|ES|19813-PARQUES DE ATRACCIONES (TAMB. ACUATICOS)
O000511_19813|EU|19813-PARQUES DE ATRACCIONES (TAMB. ACUATICOS)
O000511_19821|ES|19821-TOMBOLAS Y RIFAS AUTORIZADAS ESTABLECIM.
O000511_19821|EU|19821-TOMBOLAS Y RIFAS AUTORIZADAS ESTABLECIM.
O000511_19822|ES|19822-TOMBOLAS Y RIFAS AUTOR. SIN ESTABLECIM.
O000511_19822|EU|19822-TOMBOLAS Y RIFAS AUTOR. SIN ESTABLECIM.
O000511_19823|ES|19823-EXPOSICION FIGURAS DE CERA ESTABLECIM.
O000511_19823|EU|19823-EXPOSICION FIGURAS DE CERA ESTABLECIM.
O000511_19824|ES|19824-OTRAS ATRACCIONES DE FERIAS Y VERBENAS
O000511_19824|EU|19824-OTRAS ATRACCIONES DE FERIAS Y VERBENAS
O000511_19825|ES|19825-ORGANIZ. Y CELEB. APUESTAS DEPORT. LOTER
O000511_19825|EU|19825-ORGANIZ. Y CELEB. APUESTAS DEPORT. LOTER
O000511_1983|ES|1983 -AGENCIAS DE COLOCACION DE ARTISTAS
O000511_1983|EU|1983 -AGENCIAS DE COLOCACION DE ARTISTAS
O000511_19891|ES|19891-EXPEDICION BILLETES ESPECTACULOS
O000511_19891|EU|19891-EXPEDICION BILLETES ESPECTACULOS
O000511_19892|ES|19892-SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...
O000511_19892|EU|19892-SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...
O000511_19893|ES|19893-PARQUES O RECINTOS FERIALES
O000511_19893|EU|19893-PARQUES O RECINTOS FERIALES
O000511_1991|ES|1991 -PREST.SERV.SOCIED.DESARROLLO INDUS. REG.
O000511_1991|EU|1991 -PREST.SERV.SOCIED.DESARROLLO INDUS. REG.
O000511_1999|ES|1999 -OTROS SERVICIOS N.C.O.P.
O000511_1999|EU|1999 -OTROS SERVICIOS N.C.O.P.
O000511_2011|ES|2011 -DOCTORES Y LICENCIADOS EN BIOLOGIA
O000511_2011|EU|2011 -DOCTORES Y LICENCIADOS EN BIOLOGIA
O000511_2012|ES|2012 -INGENIEROS AGRONOMOS Y DE MONTES
O000511_2012|EU|2012 -INGENIEROS AGRONOMOS Y DE MONTES
O000511_2013|ES|2013 -VETERINARIOS
O000511_2013|EU|2013 -VETERINARIOS
O000511_2021|ES|2021 -TECNICOS BIOLOGIA, AGRONOMIA Y SILVICULT
O000511_2021|EU|2021 -TECNICOS BIOLOGIA, AGRONOMIA Y SILVICULT
O000511_2022|ES|2022 -INGENIEROS TEC. AGRICOLAS Y FORESTALES
O000511_2022|EU|2022 -INGENIEROS TEC. AGRICOLAS Y FORESTALES
O000511_2023|ES|2023 -INGENIEROS TECNICOS TOPOGRAFOS
O000511_2023|EU|2023 -INGENIEROS TECNICOS TOPOGRAFOS
O000511_2024|ES|2024 -AUXILIARES Y AYUDANTES VETERINARIA
O000511_2024|EU|2024 -AUXILIARES Y AYUDANTES VETERINARIA
O000511_2099|ES|2099 -OTRO PROFESIONALES AGRICULTURA... NCOP
O000511_2099|EU|2099 -OTRO PROFESIONALES AGRICULTURA... NCOP
O000511_2111|ES|2111 -DRES.Y LICENCIADOS FISICAS Y GEOLOGICAS
O000511_2111|EU|2111 -DRES.Y LICENCIADOS FISICAS Y GEOLOGICAS
O000511_2112|ES|2112 -INGENIEROS DE MINAS
O000511_2112|EU|2112 -INGENIEROS DE MINAS
O000511_2121|ES|2121 -DRES. Y LICENCIADOS EN QUIMICAS
O000511_2121|EU|2121 -DRES. Y LICENCIADOS EN QUIMICAS
O000511_2131|ES|2131 -INGENIEROS TEC. MINAS FACULT. Y PERITOS
O000511_2131|EU|2131 -INGENIEROS TEC. MINAS FACULT. Y PERITOS
O000511_2199|ES|2199 -OTROS PROF. RELAC. ENERGIA,MINERIA,QUIM.
O000511_2199|EU|2199 -OTROS PROF. RELAC. ENERGIA,MINERIA,QUIM.
O000511_2211|ES|2211 -INGENIEROS AERONAUTICOS
O000511_2211|EU|2211 -INGENIEROS AERONAUTICOS
O000511_2212|ES|2212 -INGENIEROS NAVALES
O000511_2212|EU|2212 -INGENIEROS NAVALES
O000511_2213|ES|2213 -INGENIEROS TELECOMUNICACION
O000511_2213|EU|2213 -INGENIEROS TELECOMUNICACION
O000511_2214|ES|2214 -INGENIEROS ARMAMENTO
O000511_2214|EU|2214 -INGENIEROS ARMAMENTO
O000511_2221|ES|2221 -INGENIEROS TEC. AERONAUTICOS
O000511_2221|EU|2221 -INGENIEROS TEC. AERONAUTICOS
O000511_2222|ES|2222 -INGENIEROS TEC. TELECOMUNICACIONES
O000511_2222|EU|2222 -INGENIEROS TEC. TELECOMUNICACIONES
O000511_2223|ES|2223 -AYUDANTES INGENIEROS Y TECNICOS ICAI
O000511_2223|EU|2223 -AYUDANTES INGENIEROS Y TECNICOS ICAI
O000511_2224|ES|2224 -DIBUJANTES TECNICOS
O000511_2224|EU|2224 -DIBUJANTES TECNICOS
O000511_2225|ES|2225 -TECNICOS EN TELECOMUNICACION
O000511_2225|EU|2225 -TECNICOS EN TELECOMUNICACION
O000511_2226|ES|2226 -TECNICOS EN SONIDO
O000511_2226|EU|2226 -TECNICOS EN SONIDO
O000511_2227|ES|2227 -TECNICOS EN ILUMINACION
O000511_2227|EU|2227 -TECNICOS EN ILUMINACION
O000511_2228|ES|2228 -INGENIEROS TECNICOS NAVALES AYUDANTES Y PERITOS
O000511_2228|EU|2228 -INGENIEROS TECNICOS NAVALES AYUDANTES Y PERITOS
O000511_2299|ES|2299 -OTROS PROF.RELACION AERONAUTICA,COMUNIC.
O000511_2299|EU|2299 -OTROS PROF.RELACION AERONAUTICA,COMUNIC.
O000511_2311|ES|2311 -INGENIEROS INDUSTRIALES Y TEXTILES
O000511_2311|EU|2311 -INGENIEROS INDUSTRIALES Y TEXTILES
O000511_2321|ES|2321 -INGENIEROS TEC. INDUSTRIALES Y TEXTILES
O000511_2321|EU|2321 -INGENIEROS TEC. INDUSTRIALES Y TEXTILES
O000511_2322|ES|2322 -TECNICOS EN ARTES GRAFICAS
O000511_2322|EU|2322 -TECNICOS EN ARTES GRAFICAS
O000511_2399|ES|2399 -OTROS PROFESIONALES INDUSTRIAS MANUFAC.
O000511_2399|EU|2399 -OTROS PROFESIONALES INDUSTRIAS MANUFAC.
O000511_2411|ES|2411 -ARQUITECTOS
O000511_2411|EU|2411 -ARQUITECTOS
O000511_2412|ES|2412 -INGENIEROS CAMINOS, CANALES Y PUERTOS
O000511_2412|EU|2412 -INGENIEROS CAMINOS, CANALES Y PUERTOS
O000511_2421|ES|2421 -ARQUITECTOS TECNICOS Y APAREJADORES
O000511_2421|EU|2421 -ARQUITECTOS TECNICOS Y APAREJADORES
O000511_2422|ES|2422 -INGENIEROS TEC. OBRAS PUBLICAS
O000511_2422|EU|2422 -INGENIEROS TEC. OBRAS PUBLICAS
O000511_2431|ES|2431 -DELINEANTES
O000511_2431|EU|2431 -DELINEANTES
O000511_2432|ES|2432 -DECORADORES-DISEñADORES DE INTERIORES
O000511_2432|EU|2432 -DECORADORES-DISEñADORES DE INTERIORES
O000511_2441|ES|2441 -TECNICO SUPERIOR DESARROLLO PROY. URBANISTICOS Y OPER. TOPOGRAFICAS
O000511_2441|EU|2441 -TECNICO SUPERIOR DESARROLLO PROY. URBANISTICOS Y OPER. TOPOGRAFICAS
O000511_2451|ES|2451 -INGENIEROS EN GEODESIA Y CARTOGRAFIA
O000511_2451|EU|2451 -INGENIEROS EN GEODESIA Y CARTOGRAFIA
O000511_2499|ES|2499 -OTROS PROFES. RELACIONADOS CONSTRUCCION
O000511_2499|EU|2499 -OTROS PROFES. RELACIONADOS CONSTRUCCION
O000511_2511|ES|2511 -AGENTES COMERCIALES
O000511_2511|EU|2511 -AGENTES COMERCIALES
O000511_2521|ES|2521 -TECNICOS EN HOSTELERIA
O000511_2521|EU|2521 -TECNICOS EN HOSTELERIA
O000511_2599|ES|2599 -OTROS PROF. RELAC. COMERCIO Y HOSTELERIA
O000511_2599|EU|2599 -OTROS PROF. RELAC. COMERCIO Y HOSTELERIA
O000511_2611|ES|2611 -AGENTES DE FERROCARRILES
O000511_2611|EU|2611 -AGENTES DE FERROCARRILES
O000511_2612|ES|2612 -CONDUCTORES DE VEHICULOS TERRESTRES
O000511_2612|EU|2612 -CONDUCTORES DE VEHICULOS TERRESTRES
O000511_2699|ES|2699 -OTROS PROFESIONALES RELAC. TRANSPORTE
O000511_2699|EU|2699 -OTROS PROFESIONALES RELAC. TRANSPORTE
O000511_2711|ES|2711 -ACTUARIOS DE SEGUROS
O000511_2711|EU|2711 -ACTUARIOS DE SEGUROS
O000511_2712|ES|2712 -AGENTES REPRESENTANTES DE SEGUROS
O000511_2712|EU|2712 -AGENTES REPRESENTANTES DE SEGUROS
O000511_2713|ES|2713 -AGENTES DE SEGUROS AFECTOS
O000511_2713|EU|2713 -AGENTES DE SEGUROS AFECTOS
O000511_2721|ES|2721 -AGENTES COLEGIADOS PROPIEDAD IND.E INMOB
O000511_2721|EU|2721 -AGENTES COLEGIADOS PROPIEDAD IND.E INMOB
O000511_2722|ES|2722 -GESTORES ADMINISTRATIVOS
O000511_2722|EU|2722 -GESTORES ADMINISTRATIVOS
O000511_2723|ES|2723 -ADMINISTRADORES DE FINCAS
O000511_2723|EU|2723 -ADMINISTRADORES DE FINCAS
O000511_2724|ES|2724 -INTERMEDIARIOS PROMOCION EDIFICACIONES
O000511_2724|EU|2724 -INTERMEDIARIOS PROMOCION EDIFICACIONES
O000511_2725|ES|2725 -HABILITADOS DE CLASES PASIVAS
O000511_2725|EU|2725 -HABILITADOS DE CLASES PASIVAS
O000511_2726|ES|2726 -GRADUADOS SOCIALES
O000511_2726|EU|2726 -GRADUADOS SOCIALES
O000511_2727|ES|2727 -AGENTES O INTERMEDIARIOS PRESTAMOS
O000511_2727|EU|2727 -AGENTES O INTERMEDIARIOS PRESTAMOS
O000511_2728|ES|2728 -AGENTES DE ADUANAS
O000511_2728|EU|2728 -AGENTES DE ADUANAS
O000511_2731|ES|2731 -ABOGADOS
O000511_2731|EU|2731 -ABOGADOS
O000511_2732|ES|2732 -PROCURADORES
O000511_2732|EU|2732 -PROCURADORES
O000511_2733|ES|2733 -NOTARIOS
O000511_2733|EU|2733 -NOTARIOS
O000511_2734|ES|2734 -REGISTRADORES
O000511_2734|EU|2734 -REGISTRADORES
O000511_2741|ES|2741 -ECONOMISTAS
O000511_2741|EU|2741 -ECONOMISTAS
O000511_2742|ES|2742 -INTENDENTES Y PROFESORES MERCANTILES
O000511_2742|EU|2742 -INTENDENTES Y PROFESORES MERCANTILES
O000511_2743|ES|2743 -PERITOS MERCANTILES
O000511_2743|EU|2743 -PERITOS MERCANTILES
O000511_2744|ES|2744 -DIPLOMADOS EN CIENCIAS EMPRESARIALES
O000511_2744|EU|2744 -DIPLOMADOS EN CIENCIAS EMPRESARIALES
O000511_2745|ES|2745 -CORREDORES DE COMERCIO COLEGIADOS
O000511_2745|EU|2745 -CORREDORES DE COMERCIO COLEGIADOS
O000511_2746|ES|2746 -CORREDORES DE COMERCIO LIBRES
O000511_2746|EU|2746 -CORREDORES DE COMERCIO LIBRES
O000511_2747|ES|2747 -AUDITORES DE CUENTAS Y CENSORES JURADOS
O000511_2747|EU|2747 -AUDITORES DE CUENTAS Y CENSORES JURADOS
O000511_2748|ES|2748 -ADMINISTRADORES DE CARTERAS DE VALORES
O000511_2748|EU|2748 -ADMINISTRADORES DE CARTERAS DE VALORES
O000511_2749|ES|2749 -CORREDORES INTERPRETES Y MARITIMOS
O000511_2749|EU|2749 -CORREDORES INTERPRETES Y MARITIMOS
O000511_2751|ES|2751 -PROFESIONALES PUBLICIDAD, RELAC.PUBLICAS
O000511_2751|EU|2751 -PROFESIONALES PUBLICIDAD, RELAC.PUBLICAS
O000511_2761|ES|2761 -DOCTORES Y LICENCIADOS EXACTAS Y ESTAD.
O000511_2761|EU|2761 -DOCTORES Y LICENCIADOS EXACTAS Y ESTAD.
O000511_2762|ES|2762 -DOCTORES Y LICENCIADOS INFORMATICA
O000511_2762|EU|2762 -DOCTORES Y LICENCIADOS INFORMATICA
O000511_2763|ES|2763 -PROGRAMADORES Y ANALISTAS INFORMATICA
O000511_2763|EU|2763 -PROGRAMADORES Y ANALISTAS INFORMATICA
O000511_2764|ES|2764 -DIPLOMADOS EN INFORMATICA
O000511_2764|EU|2764 -DIPLOMADOS EN INFORMATICA
O000511_2765|ES|2765 -GRABADORES, Y OTROS PROF. INFORMATICA
O000511_2765|EU|2765 -GRABADORES, Y OTROS PROF. INFORMATICA
O000511_2771|ES|2771 -AGENTES COBRADORES
O000511_2771|EU|2771 -AGENTES COBRADORES
O000511_2772|ES|2772 -ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...
O000511_2772|EU|2772 -ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...
O000511_2773|ES|2773 -DETECTIVES PRIVADOS, VIGILANCIA, PROTECC
O000511_2773|EU|2773 -DETECTIVES PRIVADOS, VIGILANCIA, PROTECC
O000511_2774|ES|2774 -TRADUCTORES E INTERPRETES
O000511_2774|EU|2774 -TRADUCTORES E INTERPRETES
O000511_2775|ES|2775 -DOCTORES Y LICENCIADOS EN FILOSOFIA
O000511_2775|EU|2775 -DOCTORES Y LICENCIADOS EN FILOSOFIA
O000511_2776|ES|2776 -DRES.LICENC.POLITICAS,SOCIALES,LETRAS
O000511_2776|EU|2776 -DRES.LICENC.POLITICAS,SOCIALES,LETRAS
O000511_2777|ES|2777 -ESPECIALISTAS ORIENTACION Y ANALISIS PER
O000511_2777|EU|2777 -ESPECIALISTAS ORIENTACION Y ANALISIS PER
O000511_2778|ES|2778 -DIPLOMADOS EN BIBLIOTECONOMIA Y DOCUMENTACION
O000511_2778|EU|2778 -DIPLOMADOS EN BIBLIOTECONOMIA Y DOCUMENTACION
O000511_2799|ES|2799 -OTROS PROF. ACTIV. FINANC. JURID. SEGUR.
O000511_2799|EU|2799 -OTROS PROF. ACTIV. FINANC. JURID. SEGUR.
O000511_2811|ES|2811 -PROFESIONALES LIMPIEZA
O000511_2811|EU|2811 -PROFESIONALES LIMPIEZA
O000511_2821|ES|2821 -PERSONAL DOCENTE ENSEÑANZA SUPERIOR
O000511_2821|EU|2821 -PERSONAL DOCENTE ENSEÑANZA SUPERIOR
O000511_2822|ES|2822 -PERSONAL DOCENTE ENSEÑANZA MEDIA
O000511_2822|EU|2822 -PERSONAL DOCENTE ENSEÑANZA MEDIA
O000511_2823|ES|2823 -DOCENTES ENSEÑANZA GRAL. BASICA
O000511_2823|EU|2823 -DOCENTES ENSEÑANZA GRAL. BASICA
O000511_2824|ES|2824 -PROFESORES FORMACION PROFESIONAL
O000511_2824|EU|2824 -PROFESORES FORMACION PROFESIONAL
O000511_2825|ES|2825 -PROFESORES CONDUCCION VEHICULOS
O000511_2825|EU|2825 -PROFESORES CONDUCCION VEHICULOS
O000511_2826|ES|2826 -PERSONAL DOCENTE ENSEÑANZAS DIVERSAS
O000511_2826|EU|2826 -PERSONAL DOCENTE ENSEÑANZAS DIVERSAS
O000511_2831|ES|2831 -MEDICOS MEDICINA GENERAL
O000511_2831|EU|2831 -MEDICOS MEDICINA GENERAL
O000511_2832|ES|2832 -MEDICOS ESPECIALISTAS
O000511_2832|EU|2832 -MEDICOS ESPECIALISTAS
O000511_2833|ES|2833 -ESTOMATOLOGOS
O000511_2833|EU|2833 -ESTOMATOLOGOS
O000511_2834|ES|2834 -ODONTOLOGOS
O000511_2834|EU|2834 -ODONTOLOGOS
O000511_2835|ES|2835 -FARMACEUTICOS
O000511_2835|EU|2835 -FARMACEUTICOS
O000511_2836|ES|2836 -AYUDANTES TECNICOS SANITARIOS
O000511_2836|EU|2836 -AYUDANTES TECNICOS SANITARIOS
O000511_2837|ES|2837 -PROTESICOS E HIGIENISTAS DENTALES
O000511_2837|EU|2837 -PROTESICOS E HIGIENISTAS DENTALES
O000511_2838|ES|2838 -OPTICOS-OPTOMETRISTAS Y PODOLOGOS
O000511_2838|EU|2838 -OPTICOS-OPTOMETRISTAS Y PODOLOGOS
O000511_2839|ES|2839 -MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA
O000511_2839|EU|2839 -MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA
O000511_2841|ES|2841 -ACUPUNTORES, NATUROPATAS Y OTROS
O000511_2841|EU|2841 -ACUPUNTORES, NATUROPATAS Y OTROS
O000511_2851|ES|2851 -REPRESENTANTES TECNICOS DEL ESPECTACULO
O000511_2851|EU|2851 -REPRESENTANTES TECNICOS DEL ESPECTACULO
O000511_2852|ES|2852 -APODERADOS Y REPRESENTANTES TAURINOS
O000511_2852|EU|2852 -APODERADOS Y REPRESENTANTES TAURINOS
O000511_2853|ES|2853 -AGENTES COLOCADORES ARTISTAS
O000511_2853|EU|2853 -AGENTES COLOCADORES ARTISTAS
O000511_2854|ES|2854 -EXPERTOS ORGANIZACION CONGRESOS
O000511_2854|EU|2854 -EXPERTOS ORGANIZACION CONGRESOS
O000511_2855|ES|2855 -AGENTES Y CORREDORES APUESTAS
O000511_2855|EU|2855 -AGENTES Y CORREDORES APUESTAS
O000511_2861|ES|2861 -PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS
O000511_2861|EU|2861 -PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS
O000511_2862|ES|2862 -RESTAURADORES OBRAS DE ARTE
O000511_2862|EU|2862 -RESTAURADORES OBRAS DE ARTE
O000511_2871|ES|2871 -EXPENDEDORES OFICIALES LOTERIAS
O000511_2871|EU|2871 -EXPENDEDORES OFICIALES LOTERIAS
O000511_2872|ES|2872 -EXPENDEDORES OFICIALES APUESTAS
O000511_2872|EU|2872 -EXPENDEDORES OFICIALES APUESTAS
O000511_2873|ES|2873 -EXPENDEDORES NO OFICIALES APUESTAS
O000511_2873|EU|2873 -EXPENDEDORES NO OFICIALES APUESTAS
O000511_2881|ES|2881 -ASTROLOGOS,GRAFOLOGOS, Y SIMILARES
O000511_2881|EU|2881 -ASTROLOGOS,GRAFOLOGOS, Y SIMILARES
O000511_2882|ES|2882 -GUIAS DE TURISMO
O000511_2882|EU|2882 -GUIAS DE TURISMO
O000511_2883|ES|2883 -GUIAS INTERPRETES DE TURISMO
O000511_2883|EU|2883 -GUIAS INTERPRETES DE TURISMO
O000511_2884|ES|2884 -PERITOS TASADORES:SEGUROS,ALHAJAS,...
O000511_2884|EU|2884 -PERITOS TASADORES:SEGUROS,ALHAJAS,...
O000511_2885|ES|2885 -LIQUIDADORES Y COMISARIOS DE AVERIAS
O000511_2885|EU|2885 -LIQUIDADORES Y COMISARIOS DE AVERIAS
O000511_2886|ES|2886 -CRONOMETRADORES
O000511_2886|EU|2886 -CRONOMETRADORES
O000511_2887|ES|2887 -MAQUILLADORES Y ESTETICISTAS
O000511_2887|EU|2887 -MAQUILLADORES Y ESTETICISTAS
O000511_2888|ES|2888 -GRAFOLOGOS
O000511_2888|EU|2888 -GRAFOLOGOS
O000511_2899|ES|2899 -OTROS PROF. RELACIONADOS CON SERVICIOS
O000511_2899|EU|2899 -OTROS PROF. RELACIONADOS CON SERVICIOS
O000511_299999|ES|29999-PROFESIONALES NO DADOS DE ALTA EN EL I.A.E.
O000511_299999|EU|29999-PROFESIONALES NO DADOS DE ALTA EN EL I.A.E.
O000511_3011|ES|3011 -DIRECTORES DE CINE Y TEATRO
O000511_3011|EU|3011 -DIRECTORES DE CINE Y TEATRO
O000511_3012|ES|3012 -AYUDANTES DE DIRECCION
O000511_3012|EU|3012 -AYUDANTES DE DIRECCION
O000511_3013|ES|3013 -ACTORES DE CINE Y TEATRO
O000511_3013|EU|3013 -ACTORES DE CINE Y TEATRO
O000511_3014|ES|3014 -EXTRAS ESPECIALISTAS, DOBLES, COMPARSAS
O000511_3014|EU|3014 -EXTRAS ESPECIALISTAS, DOBLES, COMPARSAS
O000511_3015|ES|3015 -OPERADORES CAMARA:CINE,TV.,VIDEO
O000511_3015|EU|3015 -OPERADORES CAMARA:CINE,TV.,VIDEO
O000511_3016|ES|3016 -HUMORISTAS,CARICATOS,EXCENTRICOS, CHARLISTAS, ILUSIONISTAS, ETC
O000511_3016|EU|3016 -HUMORISTAS,CARICATOS,EXCENTRICOS, CHARLISTAS, ILUSIONISTAS, ETC
O000511_3017|ES|3017 -APUNTADORES Y REGIDORES
O000511_3017|EU|3017 -APUNTADORES Y REGIDORES
O000511_3018|ES|3018 -ARTISTAS CIRCENSES
O000511_3018|EU|3018 -ARTISTAS CIRCENSES
O000511_3019|ES|3019 -ACTIVIDADES CINE,TEATRO, Y CIRCO NCOP
O000511_3019|EU|3019 -ACTIVIDADES CINE,TEATRO, Y CIRCO NCOP
O000511_3021|ES|3021 -DIRECTORES COREOGRAFICOS
O000511_3021|EU|3021 -DIRECTORES COREOGRAFICOS
O000511_3022|ES|3022 -BAILARINES
O000511_3022|EU|3022 -BAILARINES
O000511_3029|ES|3029 -OTRAS ACTIV. DEL BAILE  NCOP
O000511_3029|EU|3029 -OTRAS ACTIV. DEL BAILE  NCOP
O000511_3031|ES|3031 -MAESTROS Y DIRECTORES DE MUSICA
O000511_3031|EU|3031 -MAESTROS Y DIRECTORES DE MUSICA
O000511_3032|ES|3032 -INTERPRETES DE INSTRUMENTOS MUSICALES
O000511_3032|EU|3032 -INTERPRETES DE INSTRUMENTOS MUSICALES
O000511_3033|ES|3033 -CANTANTES
O000511_3033|EU|3033 -CANTANTES
O000511_3039|ES|3039 -OTRAS ACTIV. RELAC. MUSICA  NCOP
O000511_3039|EU|3039 -OTRAS ACTIV. RELAC. MUSICA  NCOP
O000511_3041|ES|3041 -JUGADORES Y ENTRENADORES DE FUTBOL
O000511_3041|EU|3041 -JUGADORES Y ENTRENADORES DE FUTBOL
O000511_3042|ES|3042 -JUGADORES,ENTRENADORES, DE TENIS Y GOLF
O000511_3042|EU|3042 -JUGADORES,ENTRENADORES, DE TENIS Y GOLF
O000511_3043|ES|3043 -PILOTOS,ENTRENADORES MOTO Y AUTOCICLISMO
O000511_3043|EU|3043 -PILOTOS,ENTRENADORES MOTO Y AUTOCICLISMO
O000511_3044|ES|3044 -BOXEADORES,ENTRENADORES DE BOXEO
O000511_3044|EU|3044 -BOXEADORES,ENTRENADORES DE BOXEO
O000511_3045|ES|3045 -JUGADORES,ENTRENADORES DE BALONCESTO
O000511_3045|EU|3045 -JUGADORES,ENTRENADORES DE BALONCESTO
O000511_3046|ES|3046 -CORREDORES,ENTRENADORES DE CICLISMO
O000511_3046|EU|3046 -CORREDORES,ENTRENADORES DE CICLISMO
O000511_3047|ES|3047 -BALONMANO,VOLEIBOL,PELOTA,HIPICA,LUCHA
O000511_3047|EU|3047 -BALONMANO,VOLEIBOL,PELOTA,HIPICA,LUCHA
O000511_3048|ES|3048 -ARBITROS DE ESPECTACULOS DEPORTIVOS
O000511_3048|EU|3048 -ARBITROS DE ESPECTACULOS DEPORTIVOS
O000511_3049|ES|3049 -OTRAS ACTIV. RELACIONADAS DEPORTE NCOP
O000511_3049|EU|3049 -OTRAS ACTIV. RELACIONADAS DEPORTE NCOP
O000511_3051|ES|3051 -MATADORES DE TOROS
O000511_3051|EU|3051 -MATADORES DE TOROS
O000511_3052|ES|3052 -REJONEADORES
O000511_3052|EU|3052 -REJONEADORES
O000511_3053|ES|3053 -SUBALTERNOS
O000511_3053|EU|3053 -SUBALTERNOS
O000511_3054|ES|3054 -JEFES DE CUADRILLAS COMICAS Y SIMILARES
O000511_3054|EU|3054 -JEFES DE CUADRILLAS COMICAS Y SIMILARES
O000511_3055|ES|3055 -OTRO PERSONAL CUADRILLAS COMICAS Y SIMIL
O000511_3055|EU|3055 -OTRO PERSONAL CUADRILLAS COMICAS Y SIMIL
O000511_3059|ES|3059 -OTRAS ACTIV. ESPEC.TAURINOS  NCOP
O000511_3059|EU|3059 -OTRAS ACTIV. ESPEC.TAURINOS  NCOP
O000511_99101|ES|99101-AJUSTE CENSO
O000511_99101|EU|99101-AJUSTE CENSO
O000511_99103|ES|99103-GANADERIA INTEGRADA
O000511_99103|EU|99103-GANADERIA INTEGRADA
O000511_99104|ES|99104-COMERCIO MENOR FUERA DE NAVARRA
O000511_99104|EU|99104-COMERCIO MENOR FUERA DE NAVARRA
O000511_99901|ES|99901-AGRICULTURA, GANADERIA Y PESCA
O000511_99901|EU|99901-AGRICULTURA, GANADERIA Y PESCA
O000511_99903|ES|99903-REPRESENTANTES COMERCIO
O000511_99903|EU|99903-REPRESENTANTES COMERCIO
O000511_99904|ES|99904-REGIMEN COMUN
O000511_99904|EU|99904-REGIMEN COMUN
O000511_99907|ES|99907-PREVIO INICIO ACTIVIDAD
O000511_99907|EU|99907-PREVIO INICIO ACTIVIDAD
O000511|ES|Epígrafe IAE
O000511|EU|JEZari buruzko epigrafea
O000611|ES|Es actividad emprendedora
O000611_Si|ES|Si
O000611_No|ES|No
O000611|EU|PFEZeko testu bateginaren 44. Xedapen Gehigarriaren arabera jarduera ekintzailea al da?
O000611_Si|EU|Bai
O000611_No|EU|Ez
